tanggal,produk,qty,total_harga,harga_per_unit
2025-01-19,S,0,0,0.0
2025-01-19,M,0,0,0.0
2025-01-19,L,30,51000,1700.0
2025-01-19,XL,0,0,0.0
2025-01-19,XXL,0,0,0.0
2025-01-20,S,30,51000,1700.0
2025-01-20,M,40,68000,1700.0
2025-01-20,L,40,68000,1700.0
2025-01-20,XL,30,69000,2300.0
2025-01-20,XXL,70,168000,2400.0
2025-01-21,S,10,17000,1700.0
2025-01-21,M,10,17000,1700.0
2025-01-21,L,40,68000,1700.0
2025-01-21,XL,0,0,0.0
2025-01-21,XXL,10,25000,2500.0
2025-01-22,S,0,0,0.0
2025-01-22,M,10,17000,1700.0
2025-01-22,L,60,102000,1700.0
2025-01-22,XL,30,60000,2000.0
2025-01-22,XXL,20,48000,2400.0
2025-01-23,S,20,34000,1700.0
2025-01-23,M,60,102000,1700.0
2025-01-23,L,40,68000,1700.0
2025-01-23,XL,20,45000,2250.0
2025-01-23,XXL,90,216000,2400.0
2025-01-24,S,10,17000,1700.0
2025-01-24,M,10,17000,1700.0
2025-01-24,L,90,153000,1700.0
2025-01-24,XL,20,45000,2250.0
2025-01-24,XXL,10,25000,2500.0
2025-01-25,S,0,0,0.0
2025-01-25,M,0,0,0.0
2025-01-25,L,0,0,0.0
2025-01-25,XL,0,0,0.0
2025-01-25,XXL,0,0,0.0
2025-01-26,S,0,0,0.0
2025-01-26,M,0,0,0.0
2025-01-26,L,0,0,0.0
2025-01-26,XL,0,0,0.0
2025-01-26,XXL,0,0,0.0
2025-01-27,S,0,0,0.0
2025-01-27,M,0,0,0.0
2025-01-27,L,0,0,0.0
2025-01-27,XL,0,0,0.0
2025-01-27,XXL,0,0,0.0
2025-01-28,S,0,0,0.0
2025-01-28,M,0,0,0.0
2025-01-28,L,0,0,0.0
2025-01-28,XL,0,0,0.0
2025-01-28,XXL,0,0,0.0
2025-01-29,S,0,0,0.0
2025-01-29,M,0,0,0.0
2025-01-29,L,0,0,0.0
2025-01-29,XL,0,0,0.0
2025-01-29,XXL,0,0,0.0
2025-01-30,S,0,0,0.0
2025-01-30,M,70,119000,1700.0
2025-01-30,L,100,170000,1700.0
2025-01-30,XL,80,180000,2250.0
2025-01-30,XXL,30,72000,2400.0
2025-01-31,S,40,66000,1650.0
2025-01-31,M,70,119000,1700.0
2025-01-31,L,50,85000,1700.0
2025-01-31,XL,130,292500,2250.0
2025-01-31,XXL,90,216000,2400.0
2025-02-01,S,0,0,0.0
2025-02-01,M,0,0,0.0
2025-02-01,L,10,17000,1700.0
2025-02-01,XL,50,112500,2250.0
2025-02-01,XXL,60,114000,1900.0
2025-02-02,S,0,0,0.0
2025-02-02,M,0,0,0.0
2025-02-02,L,0,0,0.0
2025-02-02,XL,0,0,0.0
2025-02-02,XXL,0,0,0.0
2025-02-03,S,10,17000,1700.0
2025-02-03,M,10,17000,1700.0
2025-02-03,L,120,204000,1700.0
2025-02-03,XL,110,247500,2250.0
2025-02-03,XXL,50,120000,2400.0
2025-02-04,S,10,17000,1700.0
2025-02-04,M,40,68000,1700.0
2025-02-04,L,40,68000,1700.0
2025-02-04,XL,20,46000,2300.0
2025-02-04,XXL,30,72000,2400.0
2025-02-05,S,0,0,0.0
2025-02-05,M,0,0,0.0
2025-02-05,L,70,119000,1700.0
2025-02-05,XL,30,67500,2250.0
2025-02-05,XXL,20,48000,2400.0
2025-02-06,S,0,0,0.0
2025-02-06,M,50,85000,1700.0
2025-02-06,L,60,102000,1700.0
2025-02-06,XL,30,67000,2233.3333333333335
2025-02-06,XXL,30,72000,2400.0
2025-02-07,S,0,0,0.0
2025-02-07,M,0,0,0.0
2025-02-07,L,0,0,0.0
2025-02-07,XL,0,0,0.0
2025-02-07,XXL,0,0,0.0
2025-02-08,S,10,17000,1700.0
2025-02-08,M,60,105000,1750.0
2025-02-08,L,30,51000,1700.0
2025-02-08,XL,40,90000,2250.0
2025-02-08,XXL,20,50000,2500.0
2025-02-09,S,0,0,0.0
2025-02-09,M,0,0,0.0
2025-02-09,L,0,0,0.0
2025-02-09,XL,0,0,0.0
2025-02-09,XXL,0,0,0.0
2025-02-10,S,10,17000,1700.0
2025-02-10,M,20,34000,1700.0
2025-02-10,L,30,51000,1700.0
2025-02-10,XL,30,67500,2250.0
2025-02-10,XXL,50,120000,2400.0
2025-02-11,S,10,17000,1700.0
2025-02-11,M,40,68000,1700.0
2025-02-11,L,150,255000,1700.0
2025-02-11,XL,60,135000,2250.0
2025-02-11,XXL,0,0,0.0
2025-02-12,S,10,17000,1700.0
2025-02-12,M,10,17000,1700.0
2025-02-12,L,70,119000,1700.0
2025-02-12,XL,40,90000,2250.0
2025-02-12,XXL,0,0,0.0
2025-02-13,S,0,0,0.0
2025-02-13,M,30,51000,1700.0
2025-02-13,L,40,68000,1700.0
2025-02-13,XL,30,67500,2250.0
2025-02-13,XXL,0,0,0.0
2025-02-14,S,20,34000,1700.0
2025-02-14,M,50,85000,1700.0
2025-02-14,L,10,17000,1700.0
2025-02-14,XL,20,46000,2300.0
2025-02-14,XXL,40,96000,2400.0
2025-02-15,S,10,17000,1700.0
2025-02-15,M,50,85000,1700.0
2025-02-15,L,70,119000,1700.0
2025-02-15,XL,60,135000,2250.0
2025-02-15,XXL,90,216000,2400.0
2025-02-16,S,0,0,0.0
2025-02-16,M,0,0,0.0
2025-02-16,L,0,0,0.0
2025-02-16,XL,0,0,0.0
2025-02-16,XXL,0,0,0.0
2025-02-17,S,10,17000,1700.0
2025-02-17,M,0,0,0.0
2025-02-17,L,80,136000,1700.0
2025-02-17,XL,30,69000,2300.0
2025-02-17,XXL,20,48000,2400.0
2025-02-18,S,10,17000,1700.0
2025-02-18,M,30,51000,1700.0
2025-02-18,L,10,17000,1700.0
2025-02-18,XL,40,90000,2250.0
2025-02-18,XXL,50,120000,2400.0
2025-02-19,S,0,0,0.0
2025-02-19,M,30,51000,1700.0
2025-02-19,L,40,68000,1700.0
2025-02-19,XL,80,180000,2250.0
2025-02-19,XXL,20,48000,2400.0
2025-02-20,S,0,0,0.0
2025-02-20,M,50,85000,1700.0
2025-02-20,L,10,17000,1700.0
2025-02-20,XL,30,69000,2300.0
2025-02-20,XXL,80,192000,2400.0
2025-02-21,S,0,0,0.0
2025-02-21,M,40,68000,1700.0
2025-02-21,L,20,34000,1700.0
2025-02-21,XL,20,46000,2300.0
2025-02-21,XXL,80,192000,2400.0
2025-02-22,S,0,0,0.0
2025-02-22,M,0,0,0.0
2025-02-22,L,0,0,0.0
2025-02-22,XL,0,0,0.0
2025-02-22,XXL,0,0,0.0
2025-02-23,S,0,0,0.0
2025-02-23,M,0,0,0.0
2025-02-23,L,0,0,0.0
2025-02-23,XL,0,0,0.0
2025-02-23,XXL,0,0,0.0
2025-02-24,S,10,17000,1700.0
2025-02-24,M,40,68000,1700.0
2025-02-24,L,100,170000,1700.0
2025-02-24,XL,30,69000,2300.0
2025-02-24,XXL,70,168000,2400.0
2025-02-25,S,20,34000,1700.0
2025-02-25,M,0,0,0.0
2025-02-25,L,60,102000,1700.0
2025-02-25,XL,60,135000,2250.0
2025-02-25,XXL,0,0,0.0
2025-02-26,S,0,0,0.0
2025-02-26,M,10,17000,1700.0
2025-02-26,L,40,68000,1700.0
2025-02-26,XL,20,45000,2250.0
2025-02-26,XXL,30,75000,2500.0
2025-02-27,S,0,0,0.0
2025-02-27,M,50,85000,1700.0
2025-02-27,L,60,102000,1700.0
2025-02-27,XL,10,23000,2300.0
2025-02-27,XXL,50,120000,2400.0
2025-02-28,S,0,0,0.0
2025-02-28,M,0,0,0.0
2025-02-28,L,80,136000,1700.0
2025-02-28,XL,20,45000,2250.0
2025-02-28,XXL,60,150000,2500.0
2025-03-01,S,0,0,0.0
2025-03-01,M,60,105000,1750.0
2025-03-01,L,120,210000,1750.0
2025-03-01,XL,50,207000,4140.0
2025-03-01,XXL,50,125000,2500.0
2025-03-02,S,0,0,0.0
2025-03-02,M,0,0,0.0
2025-03-02,L,0,0,0.0
2025-03-02,XL,0,0,0.0
2025-03-02,XXL,0,0,0.0
2025-03-03,S,0,0,0.0
2025-03-03,M,10,17000,1700.0
2025-03-03,L,120,210000,1750.0
2025-03-03,XL,120,276000,2300.0
2025-03-03,XXL,80,208000,2600.0
2025-03-04,S,20,34000,1700.0
2025-03-04,M,0,0,0.0
2025-03-04,L,20,35000,1750.0
2025-03-04,XL,0,0,0.0
2025-03-04,XXL,50,125000,2500.0
2025-03-05,S,0,0,0.0
2025-03-05,M,10,17000,1700.0
2025-03-05,L,50,87500,1750.0
2025-03-05,XL,0,0,0.0
2025-03-05,XXL,0,0,0.0
2025-03-06,S,0,0,0.0
2025-03-06,M,10,17000,1700.0
2025-03-06,L,100,170000,1700.0
2025-03-06,XL,0,0,0.0
2025-03-06,XXL,0,0,0.0
2025-03-07,S,10,17000,1700.0
2025-03-07,M,30,51000,1700.0
2025-03-07,L,50,85000,1700.0
2025-03-07,XL,0,0,0.0
2025-03-07,XXL,0,0,0.0
2025-03-08,S,30,51000,1700.0
2025-03-08,M,20,34000,1700.0
2025-03-08,L,50,85000,1700.0
2025-03-08,XL,60,135000,2250.0
2025-03-08,XXL,110,264000,2400.0
2025-03-09,S,0,0,0.0
2025-03-09,M,0,0,0.0
2025-03-09,L,0,0,0.0
2025-03-09,XL,0,0,0.0
2025-03-09,XXL,0,0,0.0
2025-03-10,S,0,0,0.0
2025-03-10,M,50,85000,1700.0
2025-03-10,L,100,170000,1700.0
2025-03-10,XL,50,112500,2250.0
2025-03-10,XXL,30,75000,2500.0
2025-03-11,S,20,34000,1700.0
2025-03-11,M,80,136000,1700.0
2025-03-11,L,70,119000,1700.0
2025-03-11,XL,20,44000,2200.0
2025-03-11,XXL,50,120000,2400.0
2025-03-12,S,10,17000,1700.0
2025-03-12,M,30,51000,1700.0
2025-03-12,L,50,85000,1700.0
2025-03-12,XL,40,90000,2250.0
2025-03-12,XXL,0,0,0.0
2025-03-13,S,0,0,0.0
2025-03-13,M,10,17000,1700.0
2025-03-13,L,50,85000,1700.0
2025-03-13,XL,60,135000,2250.0
2025-03-13,XXL,40,96000,2400.0
2025-03-14,S,0,0,0.0
2025-03-14,M,0,0,0.0
2025-03-14,L,30,51000,1700.0
2025-03-14,XL,60,135000,2250.0
2025-03-14,XXL,40,96000,2400.0
2025-03-15,S,0,0,0.0
2025-03-15,M,20,34000,1700.0
2025-03-15,L,70,119000,1700.0
2025-03-15,XL,20,45000,2250.0
2025-03-15,XXL,30,75000,2500.0
2025-03-16,S,0,0,0.0
2025-03-16,M,0,0,0.0
2025-03-16,L,0,0,0.0
2025-03-16,XL,0,0,0.0
2025-03-16,XXL,0,0,0.0
2025-03-17,S,10,17000,1700.0
2025-03-17,M,40,68000,1700.0
2025-03-17,L,70,119000,1700.0
2025-03-17,XL,20,45000,2250.0
2025-03-17,XXL,10,25000,2500.0
2025-03-18,S,30,51000,1700.0
2025-03-18,M,80,136000,1700.0
2025-03-18,L,40,68000,1700.0
2025-03-18,XL,0,0,0.0
2025-03-18,XXL,0,0,0.0
2025-03-19,S,0,0,0.0
2025-03-19,M,10,17000,1700.0
2025-03-19,L,40,68000,1700.0
2025-03-19,XL,30,67500,2250.0
2025-03-19,XXL,0,0,0.0
2025-03-20,S,0,0,0.0
2025-03-20,M,30,51000,1700.0
2025-03-20,L,50,85000,1700.0
2025-03-20,XL,10,22500,2250.0
2025-03-20,XXL,10,25000,2500.0
2025-03-21,S,0,0,0.0
2025-03-21,M,20,34000,1700.0
2025-03-21,L,70,119000,1700.0
2025-03-21,XL,40,90000,2250.0
2025-03-21,XXL,40,96000,2400.0
2025-03-22,S,0,0,0.0
2025-03-22,M,80,136000,1700.0
2025-03-22,L,100,170000,1700.0
2025-03-22,XL,20,45000,2250.0
2025-03-22,XXL,30,72000,2400.0
2025-03-23,S,0,0,0.0
2025-03-23,M,0,0,0.0
2025-03-23,L,0,0,0.0
2025-03-23,XL,0,0,0.0
2025-03-23,XXL,0,0,0.0
2025-03-24,S,10,17000,1700.0
2025-03-24,M,60,102000,1700.0
2025-03-24,L,90,153000,1700.0
2025-03-24,XL,120,270000,2250.0
2025-03-24,XXL,50,120000,2400.0
2025-03-25,S,0,0,0.0
2025-03-25,M,20,34000,1700.0
2025-03-25,L,40,68000,1700.0
2025-03-25,XL,40,90000,2250.0
2025-03-25,XXL,20,75000,3750.0
2025-03-26,S,10,17000,1700.0
2025-03-26,M,0,0,0.0
2025-03-26,L,20,34000,1700.0
2025-03-26,XL,90,202500,2250.0
2025-03-26,XXL,10,25000,2500.0
2025-03-27,S,0,0,0.0
2025-03-27,M,30,51000,1700.0
2025-03-27,L,30,51000,1700.0
2025-03-27,XL,0,0,0.0
2025-03-27,XXL,90,216000,2400.0
2025-03-28,S,10,17000,1700.0
2025-03-28,M,20,34000,1700.0
2025-03-28,L,10,17000,1700.0
2025-03-28,XL,0,0,0.0
2025-03-28,XXL,80,192000,2400.0
2025-03-29,S,0,0,0.0
2025-03-29,M,0,0,0.0
2025-03-29,L,0,0,0.0
2025-03-29,XL,0,0,0.0
2025-03-29,XXL,0,0,0.0
2025-03-30,S,0,0,0.0
2025-03-30,M,0,0,0.0
2025-03-30,L,0,0,0.0
2025-03-30,XL,0,0,0.0
2025-03-30,XXL,0,0,0.0
2025-03-31,S,0,0,0.0
2025-03-31,M,0,0,0.0
2025-03-31,L,0,0,0.0
2025-03-31,XL,0,0,0.0
2025-03-31,XXL,0,0,0.0
2025-04-01,S,0,0,0.0
2025-04-01,M,0,0,0.0
2025-04-01,L,0,0,0.0
2025-04-01,XL,0,0,0.0
2025-04-01,XXL,0,0,0.0
2025-04-02,S,0,0,0.0
2025-04-02,M,0,0,0.0
2025-04-02,L,0,0,0.0
2025-04-02,XL,0,0,0.0
2025-04-02,XXL,0,0,0.0
2025-04-03,S,0,0,0.0
2025-04-03,M,0,0,0.0
2025-04-03,L,0,0,0.0
2025-04-03,XL,0,0,0.0
2025-04-03,XXL,0,0,0.0
2025-04-04,S,0,0,0.0
2025-04-04,M,0,0,0.0
2025-04-04,L,0,0,0.0
2025-04-04,XL,0,0,0.0
2025-04-04,XXL,0,0,0.0
2025-04-05,S,10,17000,1700.0
2025-04-05,M,80,136000,1700.0
2025-04-05,L,80,136000,1700.0
2025-04-05,XL,0,0,0.0
2025-04-05,XXL,20,48000,2400.0
2025-04-06,S,0,0,0.0
2025-04-06,M,0,0,0.0
2025-04-06,L,0,0,0.0
2025-04-06,XL,0,0,0.0
2025-04-06,XXL,0,0,0.0
2025-04-07,S,0,0,0.0
2025-04-07,M,0,0,0.0
2025-04-07,L,0,0,0.0
2025-04-07,XL,0,0,0.0
2025-04-07,XXL,0,0,0.0
2025-04-08,S,0,0,0.0
2025-04-08,M,0,0,0.0
2025-04-08,L,0,0,0.0
2025-04-08,XL,0,0,0.0
2025-04-08,XXL,0,0,0.0
2025-04-09,S,0,0,0.0
2025-04-09,M,0,0,0.0
2025-04-09,L,0,0,0.0
2025-04-09,XL,0,0,0.0
2025-04-09,XXL,0,0,0.0
2025-04-10,S,30,51000,1700.0
2025-04-10,M,40,68000,1700.0
2025-04-10,L,90,153000,1700.0
2025-04-10,XL,90,202500,2250.0
2025-04-10,XXL,60,150000,2500.0
2025-04-11,S,30,51000,1700.0
2025-04-11,M,30,51000,1700.0
2025-04-11,L,90,153000,1700.0
2025-04-11,XL,60,126000,2100.0
2025-04-11,XXL,10,25000,2500.0
2025-04-12,S,0,0,0.0
2025-04-12,M,50,85000,1700.0
2025-04-12,L,60,102000,1700.0
2025-04-12,XL,60,126000,2100.0
2025-04-12,XXL,10,25000,2500.0
2025-04-13,S,0,0,0.0
2025-04-13,M,0,0,0.0
2025-04-13,L,0,0,0.0
2025-04-13,XL,0,0,0.0
2025-04-13,XXL,0,0,0.0
2025-04-14,S,0,0,0.0
2025-04-14,M,10,17000,1700.0
2025-04-14,L,80,136000,1700.0
2025-04-14,XL,40,84000,2100.0
2025-04-14,XXL,70,175000,2500.0
2025-04-15,S,20,34000,1700.0
2025-04-15,M,30,51000,1700.0
2025-04-15,L,50,85000,1700.0
2025-04-15,XL,40,84000,2100.0
2025-04-15,XXL,50,125000,2500.0
2025-04-16,S,0,0,0.0
2025-04-16,M,30,51000,1700.0
2025-04-16,L,90,153000,1700.0
2025-04-16,XL,40,84000,2100.0
2025-04-16,XXL,10,25000,2500.0
2025-04-17,S,10,17000,1700.0
2025-04-17,M,30,51000,1700.0
2025-04-17,L,80,136000,1700.0
2025-04-17,XL,10,21000,2100.0
2025-04-17,XXL,60,150000,2500.0
2025-04-18,S,0,0,0.0
2025-04-18,M,20,34000,1700.0
2025-04-18,L,70,119000,1700.0
2025-04-18,XL,60,126000,2100.0
2025-04-18,XXL,50,125000,2500.0
2025-04-19,S,20,34000,1700.0
2025-04-19,M,50,85000,1700.0
2025-04-19,L,90,153000,1700.0
2025-04-19,XL,70,147000,2100.0
2025-04-19,XXL,0,0,0.0
2025-04-20,S,10,17000,1700.0
2025-04-20,M,30,51000,1700.0
2025-04-20,L,40,68000,1700.0
2025-04-20,XL,60,126000,2100.0
2025-04-20,XXL,30,75000,2500.0
2025-04-21,S,0,0,0.0
2025-04-21,M,0,0,0.0
2025-04-21,L,0,0,0.0
2025-04-21,XL,0,0,0.0
2025-04-21,XXL,0,0,0.0
2025-04-22,S,30,51000,1700.0
2025-04-22,M,20,34000,1700.0
2025-04-22,L,70,119000,1700.0
2025-04-22,XL,40,84000,2100.0
2025-04-22,XXL,40,100000,2500.0
2025-04-23,S,0,0,0.0
2025-04-23,M,20,34000,1700.0
2025-04-23,L,30,51000,1700.0
2025-04-23,XL,20,45000,2250.0
2025-04-23,XXL,20,50000,2500.0
2025-04-24,S,0,0,0.0
2025-04-24,M,10,17000,1700.0
2025-04-24,L,30,51000,1700.0
2025-04-24,XL,50,105000,2100.0
2025-04-24,XXL,20,50000,2500.0
2025-04-25,S,10,17000,1700.0
2025-04-25,M,20,34000,1700.0
2025-04-25,L,30,51000,1700.0
2025-04-25,XL,100,210000,2100.0
2025-04-25,XXL,40,100000,2500.0
2025-04-26,S,0,0,0.0
2025-04-26,M,0,0,0.0
2025-04-26,L,20,34000,1700.0
2025-04-26,XL,70,142000,2028.5714285714287
2025-04-26,XXL,40,100000,2500.0
2025-04-27,S,30,51000,1700.0
2025-04-27,M,30,51000,1700.0
2025-04-27,L,100,170000,1700.0
2025-04-27,XL,80,168000,2100.0
2025-04-27,XXL,20,50000,2500.0
2025-04-28,S,0,0,0.0
2025-04-28,M,20,34000,1700.0
2025-04-28,L,100,170000,1700.0
2025-04-28,XL,30,67500,2250.0
2025-04-28,XXL,40,100000,2500.0
2025-04-29,S,10,17000,1700.0
2025-04-29,M,30,51000,1700.0
2025-04-29,L,30,51000,1700.0
2025-04-29,XL,10,21000,2100.0
2025-04-29,XXL,10,25000,2500.0
2025-04-30,S,0,0,0.0
2025-04-30,M,0,0,0.0
2025-04-30,L,0,0,0.0
2025-04-30,XL,0,0,0.0
2025-04-30,XXL,0,0,0.0
2025-05-01,S,10,17000,1700.0
2025-05-01,M,10,17000,1700.0
2025-05-01,L,30,51000,1700.0
2025-05-01,XL,30,63000,2100.0
2025-05-01,XXL,20,50000,2500.0
2025-05-02,S,20,34000,1700.0
2025-05-02,M,0,0,0.0
2025-05-02,L,30,51000,1700.0
2025-05-02,XL,20,42000,2100.0
2025-05-02,XXL,50,125000,2500.0
2025-05-03,S,10,17000,1700.0
2025-05-03,M,10,17000,1700.0
2025-05-03,L,110,187000,1700.0
2025-05-03,XL,70,147000,2100.0
2025-05-03,XXL,20,50000,2500.0
2025-05-04,S,0,0,0.0
2025-05-04,M,0,0,0.0
2025-05-04,L,0,0,0.0
2025-05-04,XL,0,0,0.0
2025-05-04,XXL,0,0,0.0
2025-05-05,S,20,32000,1600.0
2025-05-05,M,20,34000,1700.0
2025-05-05,L,70,112000,1600.0
2025-05-05,XL,60,126000,2100.0
2025-05-05,XXL,50,125000,2500.0
2025-05-06,S,30,48000,1600.0
2025-05-06,M,20,34000,1700.0
2025-05-06,L,0,0,0.0
2025-05-06,XL,20,42000,2100.0
2025-05-06,XXL,50,125000,2500.0
2025-05-07,S,10,16000,1600.0
2025-05-07,M,0,0,0.0
2025-05-07,L,20,34000,1700.0
2025-05-07,XL,30,63000,2100.0
2025-05-07,XXL,40,100000,2500.0
2025-05-08,S,0,0,0.0
2025-05-08,M,50,80000,1600.0
2025-05-08,L,90,144000,1600.0
2025-05-08,XL,30,63000,2100.0
2025-05-08,XXL,30,75000,2500.0
2025-05-09,S,0,0,0.0
2025-05-09,M,40,64000,1600.0
2025-05-09,L,140,224000,1600.0
2025-05-09,XL,40,84000,2100.0
2025-05-09,XXL,30,75000,2500.0
2025-05-10,S,0,0,0.0
2025-05-10,M,40,64000,1600.0
2025-05-10,L,70,112000,1600.0
2025-05-10,XL,50,105000,2100.0
2025-05-10,XXL,50,125000,2500.0
2025-05-11,S,0,0,0.0
2025-05-11,M,0,0,0.0
2025-05-11,L,0,0,0.0
2025-05-11,XL,0,0,0.0
2025-05-11,XXL,0,0,0.0
2025-05-12,S,40,64000,1600.0
2025-05-12,M,30,48000,1600.0
2025-05-12,L,80,128000,1600.0
2025-05-12,XL,50,105000,2100.0
2025-05-12,XXL,40,100000,2500.0
2025-05-13,S,10,16000,1600.0
2025-05-13,M,10,16000,1600.0
2025-05-13,L,20,32000,1600.0
2025-05-13,XL,20,42000,2100.0
2025-05-13,XXL,80,200000,2500.0
2025-05-14,S,0,0,0.0
2025-05-14,M,30,48000,1600.0
2025-05-14,L,90,144000,1600.0
2025-05-14,XL,30,63000,2100.0
2025-05-14,XXL,30,75000,2500.0
2025-05-15,S,0,0,0.0
2025-05-15,M,20,32000,1600.0
2025-05-15,L,50,80000,1600.0
2025-05-15,XL,70,147000,2100.0
2025-05-15,XXL,20,50000,2500.0
2025-05-16,S,10,16000,1600.0
2025-05-16,M,30,48000,1600.0
2025-05-16,L,80,128000,1600.0
2025-05-16,XL,40,84000,2100.0
2025-05-16,XXL,40,100000,2500.0
2025-05-17,S,10,16000,1600.0
2025-05-17,M,20,32000,1600.0
2025-05-17,L,50,80000,1600.0
2025-05-17,XL,40,84000,2100.0
2025-05-17,XXL,30,75000,2500.0
2025-05-18,S,0,0,0.0
2025-05-18,M,0,0,0.0
2025-05-18,L,0,0,0.0
2025-05-18,XL,0,0,0.0
2025-05-18,XXL,0,0,0.0
2025-05-19,S,10,16000,1600.0
2025-05-19,M,30,48000,1600.0
2025-05-19,L,60,102000,1700.0
2025-05-19,XL,90,189000,2100.0
2025-05-19,XXL,10,25000,2500.0
2025-05-20,S,20,34000,1700.0
2025-05-20,M,40,68000,1700.0
2025-05-20,L,0,0,0.0
2025-05-20,XL,90,189000,2100.0
2025-05-20,XXL,0,0,0.0
2025-05-21,S,0,0,0.0
2025-05-21,M,10,16000,1600.0
2025-05-21,L,0,0,0.0
2025-05-21,XL,60,126000,2100.0
2025-05-21,XXL,10,25000,2500.0
2025-05-22,S,0,0,0.0
2025-05-22,M,50,80000,1600.0
2025-05-22,L,0,0,0.0
2025-05-22,XL,30,63000,2100.0
2025-05-22,XXL,30,75000,2500.0
2025-05-23,S,0,0,0.0
2025-05-23,M,0,0,0.0
2025-05-23,L,0,0,0.0
2025-05-23,XL,40,84000,2100.0
2025-05-23,XXL,40,100000,2500.0
2025-05-24,S,0,0,0.0
2025-05-24,M,30,48000,1600.0
2025-05-24,L,90,144000,1600.0
2025-05-24,XL,90,189000,2100.0
2025-05-24,XXL,50,125000,2500.0
2025-05-25,S,0,0,0.0
2025-05-25,M,0,0,0.0
2025-05-25,L,0,0,0.0
2025-05-25,XL,0,0,0.0
2025-05-25,XXL,0,0,0.0
2025-05-26,S,10,16000,1600.0
2025-05-26,M,20,32000,1600.0
2025-05-26,L,50,80000,1600.0
2025-05-26,XL,80,168000,2100.0
2025-05-26,XXL,60,150000,2500.0
2025-05-27,S,0,0,0.0
2025-05-27,M,20,32000,1600.0
2025-05-27,L,120,192000,1600.0
2025-05-27,XL,60,126000,2100.0
2025-05-27,XXL,0,0,0.0
2025-05-28,S,40,64000,1600.0
2025-05-28,M,160,256000,1600.0
2025-05-28,L,0,0,0.0
2025-05-28,XL,100,210000,2100.0
2025-05-28,XXL,10,25000,2500.0
2025-05-29,S,40,64000,1600.0
2025-05-29,M,30,48000,1600.0
2025-05-29,L,110,176000,1600.0
2025-05-29,XL,100,175000,1750.0
2025-05-29,XXL,10,25000,2500.0
2025-05-30,S,30,48000,1600.0
2025-05-30,M,10,16000,1600.0
2025-05-30,L,60,96000,1600.0
2025-05-30,XL,80,168000,2100.0
2025-05-30,XXL,10,25000,2500.0
2025-05-31,S,0,0,0.0
2025-05-31,M,10,16000,1600.0
2025-05-31,L,120,192000,1600.0
2025-05-31,XL,110,231000,2100.0
2025-05-31,XXL,10,25000,2500.0
2025-06-01,S,0,0,0.0
2025-06-01,M,0,0,0.0
2025-06-01,L,0,0,0.0
2025-06-01,XL,0,0,0.0
2025-06-01,XXL,0,0,0.0
2025-06-02,S,30,48000,1600.0
2025-06-02,M,10,16000,1600.0
2025-06-02,L,120,192000,1600.0
2025-06-02,XL,90,189000,2100.0
2025-06-02,XXL,80,200000,2500.0
2025-06-03,S,0,0,0.0
2025-06-03,M,20,32000,1600.0
2025-06-03,L,80,128000,1600.0
2025-06-03,XL,70,147000,2100.0
2025-06-03,XXL,50,125000,2500.0
2025-06-04,S,20,48000,2400.0
2025-06-04,M,70,112000,1600.0
2025-06-04,L,100,160000,1600.0
2025-06-04,XL,90,189000,2100.0
2025-06-04,XXL,10,25000,2500.0
2025-06-05,S,0,0,0.0
2025-06-05,M,30,48000,1600.0
2025-06-05,L,80,128000,1600.0
2025-06-05,XL,60,126000,2100.0
2025-06-05,XXL,10,25000,2500.0
2025-06-06,S,0,0,0.0
2025-06-06,M,0,0,0.0
2025-06-06,L,0,0,0.0
2025-06-06,XL,0,0,0.0
2025-06-06,XXL,0,0,0.0
2025-06-07,S,30,48000,1600.0
2025-06-07,M,40,64000,1600.0
2025-06-07,L,130,208000,1600.0
2025-06-07,XL,50,105000,2100.0
2025-06-07,XXL,30,75000,2500.0
2025-06-08,S,0,0,0.0
2025-06-08,M,0,0,0.0
2025-06-08,L,0,0,0.0
2025-06-08,XL,0,0,0.0
2025-06-08,XXL,0,0,0.0
2025-06-09,S,0,0,0.0
2025-06-09,M,50,80000,1600.0
2025-06-09,L,220,352000,1600.0
2025-06-09,XL,20,42000,2100.0
2025-06-09,XXL,40,100000,2500.0
2025-06-10,S,10,16000,1600.0
2025-06-10,M,10,16000,1600.0
2025-06-10,L,0,0,0.0
2025-06-10,XL,0,0,0.0
2025-06-10,XXL,80,200000,2500.0
2025-06-11,S,0,0,0.0
2025-06-11,M,0,0,0.0
2025-06-11,L,120,192000,1600.0
2025-06-11,XL,20,42000,2100.0
2025-06-11,XXL,10,25000,2500.0
2025-06-12,S,10,16000,1600.0
2025-06-12,M,60,96000,1600.0
2025-06-12,L,90,144000,1600.0
2025-06-12,XL,80,168000,2100.0
2025-06-12,XXL,50,125000,2500.0
2025-06-13,S,20,32000,1600.0
2025-06-13,M,0,0,0.0
2025-06-13,L,110,176000,1600.0
2025-06-13,XL,60,126000,2100.0
2025-06-13,XXL,70,175000,2500.0
2025-06-14,S,10,16000,1600.0
2025-06-14,M,40,64000,1600.0
2025-06-14,L,80,128000,1600.0
2025-06-14,XL,60,126000,2100.0
2025-06-14,XXL,20,50000,2500.0
2025-06-15,S,0,0,0.0
2025-06-15,M,0,0,0.0
2025-06-15,L,0,0,0.0
2025-06-15,XL,0,0,0.0
2025-06-15,XXL,0,0,0.0
2025-06-16,S,30,52500,1750.0
