produk,tanggal,qty,t,ln_Q
XL,2025-04-18,60,1189,4.0943445622221
XL,2025-04-19,70,1190,4.248495242049359
XL,2025-04-20,60,1191,4.0943445622221
XL,2025-04-22,40,1192,3.6888794541139363
XL,2025-04-23,20,1193,2.995732273553991
XL,2025-04-24,50,1194,3.912023005428146
XL,2025-04-25,100,1195,4.605170185988092
XL,2025-04-26,70,1196,4.248495242049359
XL,2025-04-27,80,1197,4.382026634673881
XL,2025-04-28,30,1198,3.4011973816621555
XL,2025-04-29,10,1199,2.302585092994046
XL,2025-05-01,30,1200,3.4011973816621555
XL,2025-05-02,20,1201,2.995732273553991
XL,2025-05-03,70,1202,4.248495242049359
XL,2025-05-05,60,1203,4.0943445622221
XL,2025-05-06,20,1204,2.995732273553991
XL,2025-05-07,30,1205,3.4011973816621555
XL,2025-05-08,30,1206,3.4011973816621555
XL,2025-05-09,40,1207,3.6888794541139363
XL,2025-05-10,50,1208,3.912023005428146
XL,2025-05-12,50,1209,3.912023005428146
XL,2025-05-13,20,1210,2.995732273553991
XL,2025-05-14,30,1211,3.4011973816621555
XL,2025-05-15,70,1212,4.248495242049359
XL,2025-05-16,40,1213,3.6888794541139363
XL,2025-05-17,40,1214,3.6888794541139363
XL,2025-05-19,90,1215,4.499809670330265
XL,2025-05-20,90,1216,4.499809670330265
XL,2025-05-21,60,1217,4.0943445622221
XL,2025-05-22,30,1218,3.4011973816621555
XL,2025-05-23,40,1219,3.6888794541139363
XL,2025-05-24,90,1220,4.499809670330265
XL,2025-05-26,80,1221,4.382026634673881
XL,2025-05-27,60,1222,4.0943445622221
XL,2025-05-28,100,1223,4.605170185988092
XL,2025-05-29,100,1224,4.605170185988092
XL,2025-05-30,80,1225,4.382026634673881
XL,2025-05-31,110,1226,4.700480365792417
XL,2025-06-02,90,1227,4.499809670330265
XL,2025-06-03,70,1228,4.248495242049359
XL,2025-06-04,90,1229,4.499809670330265
XL,2025-06-05,60,1230,4.0943445622221
XL,2025-06-07,50,1231,3.912023005428146
XL,2025-06-09,20,1232,2.995732273553991
XL,2025-06-11,20,1233,2.995732273553991
XL,2025-06-12,80,1234,4.382026634673881
XL,2025-06-13,60,1235,4.0943445622221
XL,2025-06-14,60,1236,4.0943445622221
XL,2025-06-16,100,1237,4.605170185988092
XL,2025-06-17,20,1238,2.995732273553991
XL,2025-06-18,20,1239,2.995732273553991
XL,2025-06-19,60,1240,4.0943445622221
XL,2025-06-20,20,1241,2.995732273553991
XL,2025-06-21,10,1242,2.302585092994046
XL,2025-06-23,120,1243,4.787491742782046
XL,2025-06-24,60,1244,4.0943445622221
XL,2025-06-25,50,1245,3.912023005428146
XL,2025-06-26,40,1246,3.6888794541139363
XL,2025-06-27,20,1247,2.995732273553991
XL,2025-06-28,110,1248,4.700480365792417
XL,2025-06-30,90,1249,4.499809670330265
XL,2025-07-05,80,1250,4.382026634673881
XL,2025-07-07,120,1251,4.787491742782046
XL,2025-07-08,30,1252,3.4011973816621555
XL,2025-07-10,10,1253,2.302585092994046
XL,2025-07-11,30,1254,3.4011973816621555
XL,2025-07-12,40,1255,3.6888794541139363
XL,2025-07-14,90,1256,4.499809670330265
XL,2025-07-16,40,1257,3.6888794541139363
XL,2025-07-17,60,1258,4.0943445622221
XL,2025-07-18,50,1259,3.912023005428146
XL,2025-07-19,40,1260,3.6888794541139363
XL,2025-07-21,130,1261,4.867534450455582
XL,2025-07-22,110,1262,4.700480365792417
XL,2025-07-23,60,1263,4.0943445622221
XL,2025-07-24,10,1264,2.302585092994046
XL,2025-07-25,20,1265,2.995732273553991
XL,2025-07-26,70,1266,4.248495242049359
XL,2025-07-28,80,1267,4.382026634673881
XL,2025-07-29,70,1268,4.248495242049359
XL,2025-07-30,60,1269,4.0943445622221
XL,2025-07-31,20,1270,2.995732273553991
XL,2025-08-01,10,1271,2.302585092994046
XL,2025-08-04,130,1272,4.867534450455582
XL,2025-08-05,50,1273,3.912023005428146
XL,2025-08-06,80,1274,4.382026634673881
XL,2025-08-07,80,1275,4.382026634673881
XL,2025-08-14,80,1276,4.382026634673881
XL,2025-08-15,60,1277,4.0943445622221
XL,2025-08-16,110,1278,4.700480365792417
XL,2025-08-18,70,1279,4.248495242049359
XL,2025-08-19,20,1280,2.995732273553991
XL,2025-08-20,40,1281,3.6888794541139363
XL,2025-08-21,20,1282,2.995732273553991
XL,2025-08-22,10,1283,2.302585092994046
XL,2025-08-23,50,1284,3.912023005428146
XL,2025-08-25,80,1285,4.382026634673881
XL,2025-08-26,30,1286,3.4011973816621555
XL,2025-08-27,110,1287,4.700480365792417
XL,2025-09-02,156,1288,5.049856007249537
XL,2025-09-03,156,1289,5.049856007249537
XL,2025-09-04,24,1290,3.1780538303479458
XL,2025-09-05,84,1291,4.430816798843313
XL,2025-09-08,84,1292,4.430816798843313
XL,2025-09-09,76,1293,4.330733340286331
XL,2025-09-15,96,1294,4.564348191467836
XL,2025-09-16,84,1295,4.430816798843313
XL,2025-09-17,72,1296,4.276666119016055
XL,2025-09-18,48,1297,3.871201010907891
XL,2025-09-19,48,1298,3.871201010907891
XL,2025-09-20,84,1299,4.430816798843313
XL,2025-09-22,96,1300,4.564348191467836
XL,2025-09-23,72,1301,4.276666119016055
XL,2025-09-24,48,1302,3.871201010907891
XL,2025-09-25,48,1303,3.871201010907891
XL,2025-09-26,12,1304,2.4849066497880004
XL,2025-09-27,24,1305,3.1780538303479458
XL,2025-09-29,84,1306,4.430816798843313
XL,2025-09-30,72,1307,4.276666119016055
XL,2025-10-02,72,1308,4.276666119016055
XL,2025-10-03,24,1309,3.1780538303479458
XL,2025-10-04,24,1310,3.1780538303479458
XL,2025-10-06,48,1311,3.871201010907891
XL,2025-10-07,84,1312,4.430816798843313
XL,2025-10-08,24,1313,3.1780538303479458
XL,2025-10-09,12,1314,2.4849066497880004
XL,2025-10-10,72,1315,4.276666119016055
XL,2025-10-11,54,1316,3.9889840465642745
XL,2025-10-13,96,1317,4.564348191467836
XL,2025-10-14,108,1318,4.68213122712422
XL,2025-10-15,48,1319,3.871201010907891
XL,2025-10-16,12,1320,2.4849066497880004
XL,2025-10-17,66,1321,4.189654742026425
XL,2025-10-18,48,1322,3.871201010907891
XL,2025-10-20,36,1323,3.58351893845611
XL,2025-10-21,120,1324,4.787491742782046
XL,2025-10-22,60,1325,4.0943445622221
XL,2025-10-23,36,1326,3.58351893845611
XL,2025-10-24,24,1327,3.1780538303479458
XL,2025-10-25,60,1328,4.0943445622221
XL,2025-10-27,96,1329,4.564348191467836
XL,2025-10-28,108,1330,4.68213122712422
XL,2025-10-29,24,1331,3.1780538303479458
XL,2025-10-31,48,1332,3.871201010907891
XL,2025-11-01,48,1333,3.871201010907891
XL,2025-11-03,42,1334,3.7376696182833684
XL,2025-11-04,12,1335,2.4849066497880004
XL,2025-11-05,24,1336,3.1780538303479458
XL,2025-11-06,108,1337,4.68213122712422
XL,2025-11-07,12,1338,2.4849066497880004
XL,2025-11-09,72,1339,4.276666119016055
XL,2025-11-10,12,1340,2.4849066497880004
XL,2025-11-11,24,1341,3.1780538303479458
XL,2025-11-12,72,1342,4.276666119016055
XL,2025-11-13,24,1343,3.1780538303479458
XL,2025-11-14,36,1344,3.58351893845611
XL,2025-11-15,72,1345,4.276666119016055
XL,2025-11-17,96,1346,4.564348191467836
XL,2025-11-18,60,1347,4.0943445622221
XL,2025-11-19,24,1348,3.1780538303479458
XL,2025-11-20,24,1349,3.1780538303479458
XL,2025-11-21,36,1350,3.58351893845611
XL,2025-11-24,96,1351,4.564348191467836
XL,2025-11-25,120,1352,4.787491742782046
XL,2025-11-27,84,1353,4.430816798843313
XL,2025-11-28,36,1354,3.58351893845611
XL,2025-11-29,60,1355,4.0943445622221
XL,2025-12-01,120,1356,4.787491742782046
XL,2025-12-02,12,1357,2.4849066497880004
XL,2025-12-03,48,1358,3.871201010907891
XL,2025-12-04,36,1359,3.58351893845611
XL,2025-12-05,60,1360,4.0943445622221
XL,2025-12-06,48,1361,3.871201010907891
XL,2025-12-08,168,1362,5.123963979403259
XL,2025-12-09,54,1363,3.9889840465642745
XL,2025-12-10,36,1364,3.58351893845611
XL,2025-12-11,66,1365,4.189654742026425
XL,2025-12-12,24,1366,3.1780538303479458
XL,2025-12-13,24,1367,3.1780538303479458
XL,2025-12-15,120,1368,4.787491742782046
XL,2025-12-16,96,1369,4.564348191467836
XL,2025-12-17,12,1370,2.4849066497880004
XL,2025-12-18,120,1371,4.787491742782046
XL,2025-12-19,54,1372,3.9889840465642745
XL,2025-12-20,48,1373,3.871201010907891
XL,2025-12-22,132,1374,4.882801922586371
XL,2025-12-23,48,1375,3.871201010907891
XL,2025-12-24,12,1376,2.4849066497880004
XL,2025-12-25,48,1377,3.871201010907891
XL,2025-12-26,36,1378,3.58351893845611
XL,2025-12-27,84,1379,4.430816798843313
XL,2025-12-29,120,1380,4.787491742782046
XL,2025-12-30,84,1381,4.430816798843313
XXL,2021-01-02,90,1,4.499809670330265
XXL,2021-01-04,30,2,3.4011973816621555
XXL,2021-01-05,20,3,2.995732273553991
XXL,2021-01-12,80,4,4.382026634673881
XXL,2021-01-13,10,5,2.302585092994046
XXL,2021-01-14,30,6,3.4011973816621555
XXL,2021-01-19,40,7,3.6888794541139363
XXL,2021-01-20,60,8,4.0943445622221
XXL,2021-01-21,90,9,4.499809670330265
XXL,2021-01-22,20,10,2.995732273553991
XXL,2021-01-23,100,11,4.605170185988092
XXL,2021-01-25,40,12,3.6888794541139363
XXL,2021-01-26,20,13,2.995732273553991
XXL,2021-01-27,50,14,3.912023005428146
XXL,2021-01-28,90,15,4.499809670330265
XXL,2021-01-29,10,16,2.302585092994046
XXL,2021-01-30,70,17,4.248495242049359
XXL,2021-02-01,60,18,4.0943445622221
XXL,2021-02-02,200,19,5.298317366548036
XXL,2021-02-03,10,20,2.302585092994046
XXL,2021-02-04,70,21,4.248495242049359
XXL,2021-02-05,60,22,4.0943445622221
XXL,2021-02-06,10,23,2.302585092994046
XXL,2021-02-08,20,24,2.995732273553991
XXL,2021-02-09,30,25,3.4011973816621555
XXL,2021-02-10,60,26,4.0943445622221
XXL,2021-02-11,60,27,4.0943445622221
XXL,2021-02-12,40,28,3.6888794541139363
XXL,2021-02-13,40,29,3.6888794541139363
XXL,2021-02-15,10,30,2.302585092994046
XXL,2021-02-16,10,31,2.302585092994046
XXL,2021-02-17,10,32,2.302585092994046
XXL,2021-02-18,40,33,3.6888794541139363
XXL,2021-02-20,40,34,3.6888794541139363
XXL,2021-02-22,60,35,4.0943445622221
XXL,2021-02-23,40,36,3.6888794541139363
XXL,2021-02-24,20,37,2.995732273553991
XXL,2021-02-25,60,38,4.0943445622221
XXL,2021-02-26,50,39,3.912023005428146
XXL,2021-02-27,80,40,4.382026634673881
XXL,2021-03-02,60,41,4.0943445622221
XXL,2021-03-03,60,42,4.0943445622221
XXL,2021-03-04,50,43,3.912023005428146
XXL,2021-03-06,20,44,2.995732273553991
XXL,2021-03-11,90,45,4.499809670330265
XXL,2021-03-12,40,46,3.6888794541139363
XXL,2021-03-13,50,47,3.912023005428146
XXL,2021-03-14,20,48,2.995732273553991
XXL,2021-03-16,34,49,3.5263605246161616
XXL,2021-03-17,30,50,3.4011973816621555
XXL,2021-03-18,50,51,3.912023005428146
XXL,2021-03-19,20,52,2.995732273553991
XXL,2021-03-20,30,53,3.4011973816621555
XXL,2021-03-21,60,54,4.0943445622221
XXL,2021-03-22,60,55,4.0943445622221
XXL,2021-03-23,14,56,2.6390573296152584
XXL,2021-03-25,50,57,3.912023005428146
XXL,2021-03-26,20,58,2.995732273553991
XXL,2021-03-27,70,59,4.248495242049359
XXL,2021-03-29,40,60,3.6888794541139363
XXL,2021-03-30,50,61,3.912023005428146
XXL,2021-03-31,50,62,3.912023005428146
XXL,2021-04-01,31,63,3.4339872044851463
XXL,2021-04-05,10,64,2.302585092994046
XXL,2021-04-06,60,65,4.0943445622221
XXL,2021-04-10,120,66,4.787491742782046
XXL,2021-04-12,62,67,4.127134385045092
XXL,2021-04-20,30,68,3.4011973816621555
XXL,2021-04-23,30,69,3.4011973816621555
XXL,2021-04-24,70,70,4.248495242049359
XXL,2021-04-26,10,71,2.302585092994046
XXL,2021-04-27,50,72,3.912023005428146
XXL,2021-04-28,30,73,3.4011973816621555
XXL,2021-04-29,80,74,4.382026634673881
XXL,2021-04-30,60,75,4.0943445622221
XXL,2021-05-01,60,76,4.0943445622221
XXL,2021-05-03,10,77,2.302585092994046
XXL,2021-05-04,40,78,3.6888794541139363
XXL,2021-05-05,10,79,2.302585092994046
XXL,2021-05-06,80,80,4.382026634673881
XXL,2021-05-07,40,81,3.6888794541139363
XXL,2021-05-08,50,82,3.912023005428146
XXL,2021-05-10,50,83,3.912023005428146
XXL,2021-05-11,90,84,4.499809670330265
XXL,2021-05-17,60,85,4.0943445622221
XXL,2021-05-18,60,86,4.0943445622221
XXL,2021-05-29,80,87,4.382026634673881
XXL,2021-05-30,40,88,3.6888794541139363
XXL,2021-05-31,30,89,3.4011973816621555
XXL,2021-06-01,60,90,4.0943445622221
XXL,2021-06-02,30,91,3.4011973816621555
XXL,2021-06-03,30,92,3.4011973816621555
XXL,2021-06-08,40,93,3.6888794541139363
XXL,2021-06-09,50,94,3.912023005428146
XXL,2021-06-10,80,95,4.382026634673881
XXL,2021-06-11,30,96,3.4011973816621555
XXL,2021-06-12,60,97,4.0943445622221
XXL,2021-06-13,30,98,3.4011973816621555
XXL,2021-06-15,50,99,3.912023005428146
XXL,2021-06-16,30,100,3.4011973816621555
XXL,2021-06-17,10,101,2.302585092994046
XXL,2021-06-18,30,102,3.4011973816621555
XXL,2021-06-19,70,103,4.248495242049359
XXL,2021-06-21,20,104,2.995732273553991
XXL,2021-06-22,80,105,4.382026634673881
XXL,2021-06-23,40,106,3.6888794541139363
XXL,2021-06-24,60,107,4.0943445622221
XXL,2021-06-25,20,108,2.995732273553991
XXL,2021-06-26,50,109,3.912023005428146
XXL,2021-06-28,30,110,3.4011973816621555
XXL,2021-06-29,30,111,3.4011973816621555
XXL,2021-07-01,50,112,3.912023005428146
XXL,2021-07-02,10,113,2.302585092994046
XXL,2021-07-03,30,114,3.4011973816621555
XXL,2021-07-05,20,115,2.995732273553991
XXL,2021-07-06,30,116,3.4011973816621555
XXL,2021-07-07,20,117,2.995732273553991
XXL,2021-07-08,20,118,2.995732273553991
XXL,2021-07-09,10,119,2.302585092994046
XXL,2021-07-10,60,120,4.0943445622221
XXL,2021-07-12,20,121,2.995732273553991
XXL,2021-07-13,20,122,2.995732273553991
XXL,2021-07-14,10,123,2.302585092994046
XXL,2021-07-15,20,124,2.995732273553991
XXL,2021-07-16,30,125,3.4011973816621555
XXL,2021-07-17,30,126,3.4011973816621555
XXL,2021-07-19,40,127,3.6888794541139363
XXL,2021-07-21,30,128,3.4011973816621555
XXL,2021-07-22,40,129,3.6888794541139363
XXL,2021-07-23,20,130,2.995732273553991
XXL,2021-07-24,40,131,3.6888794541139363
XXL,2021-07-26,30,132,3.4011973816621555
XXL,2021-07-27,10,133,2.302585092994046
XXL,2021-07-29,50,134,3.912023005428146
XXL,2021-08-03,40,135,3.6888794541139363
XXL,2021-08-04,20,136,2.995732273553991
XXL,2021-08-05,50,137,3.912023005428146
XXL,2021-08-06,30,138,3.4011973816621555
XXL,2021-08-07,70,139,4.248495242049359
XXL,2021-08-09,10,140,2.302585092994046
XXL,2021-08-10,20,141,2.995732273553991
XXL,2021-08-11,30,142,3.4011973816621555
XXL,2021-08-12,20,143,2.995732273553991
XXL,2021-08-13,50,144,3.912023005428146
XXL,2021-08-16,20,145,2.995732273553991
XXL,2021-08-17,60,146,4.0943445622221
XXL,2021-08-18,50,147,3.912023005428146
XXL,2021-08-19,10,148,2.302585092994046
XXL,2021-08-20,12,149,2.4849066497880004
XXL,2021-08-21,60,150,4.0943445622221
XXL,2021-08-23,50,151,3.912023005428146
XXL,2021-08-24,20,152,2.995732273553991
XXL,2021-08-25,20,153,2.995732273553991
XXL,2021-08-26,40,154,3.6888794541139363
XXL,2021-08-27,10,155,2.302585092994046
XXL,2021-08-28,50,156,3.912023005428146
XXL,2021-08-30,20,157,2.995732273553991
XXL,2021-08-31,60,158,4.0943445622221
XXL,2021-09-01,40,159,3.6888794541139363
XXL,2021-09-02,80,160,4.382026634673881
XXL,2021-09-03,40,161,3.6888794541139363
XXL,2021-09-08,50,162,3.912023005428146
XXL,2021-09-09,30,163,3.4011973816621555
XXL,2021-09-10,60,164,4.0943445622221
XXL,2021-09-11,60,165,4.0943445622221
XXL,2021-09-13,70,166,4.248495242049359
XXL,2021-09-15,50,167,3.912023005428146
XXL,2021-09-16,60,168,4.0943445622221
XXL,2021-09-17,40,169,3.6888794541139363
XXL,2021-09-18,90,170,4.499809670330265
XXL,2021-09-20,40,171,3.6888794541139363
XXL,2021-09-21,30,172,3.4011973816621555
XXL,2021-09-22,10,173,2.302585092994046
XXL,2021-09-23,10,174,2.302585092994046
XXL,2021-09-24,40,175,3.6888794541139363
XXL,2021-09-25,20,176,2.995732273553991
XXL,2021-09-27,30,177,3.4011973816621555
XXL,2021-09-28,60,178,4.0943445622221
XXL,2021-09-30,80,179,4.382026634673881
XXL,2021-10-01,20,180,2.995732273553991
XXL,2021-10-02,50,181,3.912023005428146
XXL,2021-10-04,10,182,2.302585092994046
XXL,2021-10-05,20,183,2.995732273553991
XXL,2021-10-06,50,184,3.912023005428146
XXL,2021-10-08,20,185,2.995732273553991
XXL,2021-10-09,70,186,4.248495242049359
XXL,2021-10-11,20,187,2.995732273553991
XXL,2021-10-12,10,188,2.302585092994046
XXL,2021-10-13,40,189,3.6888794541139363
XXL,2021-10-14,70,190,4.248495242049359
XXL,2021-10-15,40,191,3.6888794541139363
XXL,2021-10-16,20,192,2.995732273553991
XXL,2021-10-18,60,193,4.0943445622221
XXL,2021-10-20,30,194,3.4011973816621555
XXL,2021-10-21,50,195,3.912023005428146
XXL,2021-10-22,40,196,3.6888794541139363
XXL,2021-10-23,70,197,4.248495242049359
XXL,2021-10-25,60,198,4.0943445622221
XXL,2021-10-26,60,199,4.0943445622221
XXL,2021-10-27,40,200,3.6888794541139363
XXL,2021-10-28,60,201,4.0943445622221
XXL,2021-10-29,50,202,3.912023005428146
XXL,2021-11-03,50,203,3.912023005428146
XXL,2021-11-04,50,204,3.912023005428146
XXL,2021-11-05,60,205,4.0943445622221
XXL,2021-11-06,60,206,4.0943445622221
XXL,2021-11-09,60,207,4.0943445622221
XXL,2021-11-10,40,208,3.6888794541139363
XXL,2021-11-11,50,209,3.912023005428146
XXL,2021-11-13,50,210,3.912023005428146
XXL,2021-11-15,10,211,2.302585092994046
XXL,2021-11-16,70,212,4.248495242049359
XXL,2021-11-17,10,213,2.302585092994046
XXL,2021-11-19,10,214,2.302585092994046
XXL,2021-11-22,60,215,4.0943445622221
XXL,2021-11-23,60,216,4.0943445622221
XXL,2021-11-24,20,217,2.995732273553991
XXL,2021-11-25,40,218,3.6888794541139363
XXL,2021-11-26,20,219,2.995732273553991
XXL,2021-11-27,40,220,3.6888794541139363
XXL,2021-11-29,50,221,3.912023005428146
XXL,2021-11-30,50,222,3.912023005428146
XXL,2021-12-01,40,223,3.6888794541139363
XXL,2021-12-02,40,224,3.6888794541139363
XXL,2021-12-03,10,225,2.302585092994046
XXL,2021-12-04,30,226,3.4011973816621555
XXL,2021-12-06,30,227,3.4011973816621555
XXL,2021-12-07,20,228,2.995732273553991
XXL,2021-12-08,60,229,4.0943445622221
XXL,2021-12-09,80,230,4.382026634673881
XXL,2021-12-10,30,231,3.4011973816621555
XXL,2021-12-11,40,232,3.6888794541139363
XXL,2021-12-14,60,233,4.0943445622221
XXL,2021-12-15,30,234,3.4011973816621555
XXL,2021-12-17,40,235,3.6888794541139363
XXL,2021-12-18,40,236,3.6888794541139363
XXL,2021-12-20,30,237,3.4011973816621555
XXL,2021-12-21,60,238,4.0943445622221
XXL,2021-12-22,10,239,2.302585092994046
XXL,2021-12-23,80,240,4.382026634673881
XXL,2021-12-24,50,241,3.912023005428146
XXL,2021-12-25,80,242,4.382026634673881
XXL,2021-12-27,10,243,2.302585092994046
XXL,2021-12-28,20,244,2.995732273553991
XXL,2021-12-29,20,245,2.995732273553991
XXL,2021-12-30,40,246,3.6888794541139363
XXL,2021-12-31,30,247,3.4011973816621555
XXL,2022-01-03,20,248,2.995732273553991
XXL,2022-01-04,70,249,4.248495242049359
XXL,2022-01-05,30,250,3.4011973816621555
XXL,2022-01-06,80,251,4.382026634673881
XXL,2022-01-07,20,252,2.995732273553991
XXL,2022-01-08,80,253,4.382026634673881
XXL,2022-01-10,20,254,2.995732273553991
XXL,2022-01-11,10,255,2.302585092994046
XXL,2022-01-12,70,256,4.248495242049359
XXL,2022-01-13,10,257,2.302585092994046
XXL,2022-01-14,40,258,3.6888794541139363
XXL,2022-01-17,130,259,4.867534450455582
XXL,2022-01-18,70,260,4.248495242049359
XXL,2022-01-19,40,261,3.6888794541139363
XXL,2022-01-20,60,262,4.0943445622221
XXL,2022-01-21,20,263,2.995732273553991
XXL,2022-01-22,60,264,4.0943445622221
XXL,2022-01-24,60,265,4.0943445622221
XXL,2022-01-25,40,266,3.6888794541139363
XXL,2022-01-26,40,267,3.6888794541139363
XXL,2022-01-27,100,268,4.605170185988092
XXL,2022-01-28,40,269,3.6888794541139363
XXL,2022-01-30,60,270,4.0943445622221
XXL,2022-01-31,60,271,4.0943445622221
XXL,2022-02-01,20,272,2.995732273553991
XXL,2022-02-10,60,273,4.0943445622221
XXL,2022-02-11,70,274,4.248495242049359
XXL,2022-02-12,70,275,4.248495242049359
XXL,2022-02-15,40,276,3.6888794541139363
XXL,2022-02-17,100,277,4.605170185988092
XXL,2022-02-19,110,278,4.700480365792417
XXL,2022-02-21,20,279,2.995732273553991
XXL,2022-02-22,50,280,3.912023005428146
XXL,2022-02-23,60,281,4.0943445622221
XXL,2022-02-24,20,282,2.995732273553991
XXL,2022-02-26,70,283,4.248495242049359
XXL,2022-02-27,20,284,2.995732273553991
XXL,2022-02-28,20,285,2.995732273553991
XXL,2022-03-01,50,286,3.912023005428146
XXL,2022-03-02,20,287,2.995732273553991
XXL,2022-03-03,90,288,4.499809670330265
XXL,2022-03-04,20,289,2.995732273553991
XXL,2022-03-06,70,290,4.248495242049359
XXL,2022-03-07,60,291,4.0943445622221
XXL,2022-03-08,80,292,4.382026634673881
XXL,2022-03-09,20,293,2.995732273553991
XXL,2022-03-10,10,294,2.302585092994046
XXL,2022-03-11,40,295,3.6888794541139363
XXL,2022-03-12,10,296,2.302585092994046
XXL,2022-03-14,60,297,4.0943445622221
XXL,2022-03-17,80,298,4.382026634673881
XXL,2022-03-18,50,299,3.912023005428146
XXL,2022-03-19,40,300,3.6888794541139363
XXL,2022-03-21,90,301,4.499809670330265
XXL,2022-03-22,90,302,4.499809670330265
XXL,2022-03-23,30,303,3.4011973816621555
XXL,2022-03-24,80,304,4.382026634673881
XXL,2022-03-25,60,305,4.0943445622221
XXL,2022-03-26,60,306,4.0943445622221
XXL,2022-03-28,60,307,4.0943445622221
XXL,2022-03-29,70,308,4.248495242049359
XXL,2022-03-31,120,309,4.787491742782046
XXL,2022-04-01,60,310,4.0943445622221
XXL,2022-04-02,70,311,4.248495242049359
XXL,2022-04-04,30,312,3.4011973816621555
XXL,2022-04-05,30,313,3.4011973816621555
XXL,2022-04-06,40,314,3.6888794541139363
XXL,2022-04-07,60,315,4.0943445622221
XXL,2022-04-08,40,316,3.6888794541139363
XXL,2022-04-09,30,317,3.4011973816621555
XXL,2022-04-11,50,318,3.912023005428146
XXL,2022-04-12,60,319,4.0943445622221
XXL,2022-04-13,10,320,2.302585092994046
XXL,2022-04-14,60,321,4.0943445622221
XXL,2022-04-15,70,322,4.248495242049359
XXL,2022-04-16,20,323,2.995732273553991
XXL,2022-04-18,50,324,3.912023005428146
XXL,2022-04-19,40,325,3.6888794541139363
XXL,2022-04-20,40,326,3.6888794541139363
XXL,2022-04-21,50,327,3.912023005428146
XXL,2022-04-22,50,328,3.912023005428146
XXL,2022-04-23,40,329,3.6888794541139363
XXL,2022-04-25,20,330,2.995732273553991
XXL,2022-04-26,60,331,4.0943445622221
XXL,2022-04-28,80,332,4.382026634673881
XXL,2022-05-05,80,333,4.382026634673881
XXL,2022-05-07,40,334,3.6888794541139363
XXL,2022-05-09,30,335,3.4011973816621555
XXL,2022-05-10,40,336,3.6888794541139363
XXL,2022-05-11,80,337,4.382026634673881
XXL,2022-05-12,20,338,2.995732273553991
XXL,2022-05-13,80,339,4.382026634673881
XXL,2022-05-14,30,340,3.4011973816621555
XXL,2022-05-16,30,341,3.4011973816621555
XXL,2022-05-17,30,342,3.4011973816621555
XXL,2022-05-19,50,343,3.912023005428146
XXL,2022-05-20,20,344,2.995732273553991
XXL,2022-05-21,30,345,3.4011973816621555
XXL,2022-05-24,60,346,4.0943445622221
XXL,2022-05-25,60,347,4.0943445622221
XXL,2022-05-26,50,348,3.912023005428146
XXL,2022-05-27,20,349,2.995732273553991
XXL,2022-05-31,70,350,4.248495242049359
XXL,2022-06-01,40,351,3.6888794541139363
XXL,2022-06-02,50,352,3.912023005428146
XXL,2022-06-03,30,353,3.4011973816621555
XXL,2022-06-04,70,354,4.248495242049359
XXL,2022-06-06,50,355,3.912023005428146
XXL,2022-06-07,20,356,2.995732273553991
XXL,2022-06-08,40,357,3.6888794541139363
XXL,2022-06-09,60,358,4.0943445622221
XXL,2022-06-10,40,359,3.6888794541139363
XXL,2022-06-11,20,360,2.995732273553991
XXL,2022-06-13,10,361,2.302585092994046
XXL,2022-06-14,20,362,2.995732273553991
XXL,2022-06-15,60,363,4.0943445622221
XXL,2022-06-16,70,364,4.248495242049359
XXL,2022-06-17,60,365,4.0943445622221
XXL,2022-06-18,70,366,4.248495242049359
XXL,2022-06-20,40,367,3.6888794541139363
XXL,2022-06-21,60,368,4.0943445622221
XXL,2022-06-22,40,369,3.6888794541139363
XXL,2022-06-23,40,370,3.6888794541139363
XXL,2022-06-24,50,371,3.912023005428146
XXL,2022-06-25,40,372,3.6888794541139363
XXL,2022-06-27,30,373,3.4011973816621555
XXL,2022-06-28,40,374,3.6888794541139363
XXL,2022-06-29,70,375,4.248495242049359
XXL,2022-06-30,20,376,2.995732273553991
XXL,2022-07-01,40,377,3.6888794541139363
XXL,2022-07-04,30,378,3.4011973816621555
XXL,2022-07-05,60,379,4.0943445622221
XXL,2022-07-06,30,380,3.4011973816621555
XXL,2022-07-07,60,381,4.0943445622221
XXL,2022-07-08,50,382,3.912023005428146
XXL,2022-07-09,60,383,4.0943445622221
XXL,2022-07-11,10,384,2.302585092994046
XXL,2022-07-12,20,385,2.995732273553991
XXL,2022-07-13,70,386,4.248495242049359
XXL,2022-07-14,60,387,4.0943445622221
XXL,2022-07-15,40,388,3.6888794541139363
XXL,2022-07-16,70,389,4.248495242049359
XXL,2022-07-23,90,390,4.499809670330265
XXL,2022-07-25,40,391,3.6888794541139363
XXL,2022-07-26,60,392,4.0943445622221
XXL,2022-07-27,20,393,2.995732273553991
XXL,2022-07-28,10,394,2.302585092994046
XXL,2022-08-03,20,395,2.995732273553991
XXL,2022-08-04,120,396,4.787491742782046
XXL,2022-08-05,30,397,3.4011973816621555
XXL,2022-08-06,70,398,4.248495242049359
XXL,2022-08-08,40,399,3.6888794541139363
XXL,2022-08-09,60,400,4.0943445622221
XXL,2022-08-10,40,401,3.6888794541139363
XXL,2022-08-11,40,402,3.6888794541139363
XXL,2022-08-12,30,403,3.4011973816621555
XXL,2022-08-13,80,404,4.382026634673881
XXL,2022-08-15,20,405,2.995732273553991
XXL,2022-08-16,50,406,3.912023005428146
XXL,2022-08-17,40,407,3.6888794541139363
